time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
2465,279b3cf3c92b,acme-acme-1,68.93%,80.57MiB / 15.32GiB,0.51%,131MB / 146MB,0B / 238MB,19
2470,279b3cf3c92b,acme-acme-1,86.52%,80.8MiB / 15.32GiB,0.52%,131MB / 146MB,0B / 238MB,23
2475,279b3cf3c92b,acme-acme-1,84.02%,80.72MiB / 15.32GiB,0.51%,132MB / 146MB,0B / 238MB,23
2480,279b3cf3c92b,acme-acme-1,78.45%,80.73MiB / 15.32GiB,0.51%,132MB / 146MB,0B / 238MB,22
2485,279b3cf3c92b,acme-acme-1,76.91%,80.55MiB / 15.32GiB,0.51%,132MB / 146MB,0B / 238MB,23
2490,279b3cf3c92b,acme-acme-1,67.60%,80.66MiB / 15.32GiB,0.51%,132MB / 147MB,0B / 238MB,23
2495,279b3cf3c92b,acme-acme-1,99.08%,80.76MiB / 15.32GiB,0.51%,132MB / 147MB,0B / 238MB,29
2500,279b3cf3c92b,acme-acme-1,48.05%,80.32MiB / 15.32GiB,0.51%,132MB / 147MB,0B / 238MB,18
2505,279b3cf3c92b,acme-acme-1,92.74%,80.84MiB / 15.32GiB,0.52%,133MB / 147MB,0B / 238MB,28
2510,279b3cf3c92b,acme-acme-1,69.45%,80.46MiB / 15.32GiB,0.51%,133MB / 147MB,0B / 238MB,18
2515,279b3cf3c92b,acme-acme-1,59.44%,80.29MiB / 15.32GiB,0.51%,133MB / 148MB,0B / 238MB,18
2520,279b3cf3c92b,acme-acme-1,96.85%,80.33MiB / 15.32GiB,0.51%,133MB / 148MB,0B / 238MB,20
2525,279b3cf3c92b,acme-acme-1,90.15%,80.66MiB / 15.32GiB,0.51%,133MB / 148MB,0B / 238MB,26
2530,279b3cf3c92b,acme-acme-1,92.51%,80.34MiB / 15.32GiB,0.51%,133MB / 148MB,0B / 238MB,18
2535,279b3cf3c92b,acme-acme-1,86.67%,80.37MiB / 15.32GiB,0.51%,134MB / 149MB,0B / 238MB,19
2540,279b3cf3c92b,acme-acme-1,78.06%,80.64MiB / 15.32GiB,0.51%,134MB / 149MB,0B / 238MB,19
2545,279b3cf3c92b,acme-acme-1,94.87%,80.54MiB / 15.32GiB,0.51%,134MB / 149MB,0B / 238MB,19
2550,279b3cf3c92b,acme-acme-1,77.16%,80.48MiB / 15.32GiB,0.51%,134MB / 149MB,0B / 238MB,18
2555,279b3cf3c92b,acme-acme-1,78.45%,80.44MiB / 15.32GiB,0.51%,134MB / 149MB,0B / 238MB,19
2560,279b3cf3c92b,acme-acme-1,48.77%,80.16MiB / 15.32GiB,0.51%,134MB / 150MB,0B / 238MB,18
2565,279b3cf3c92b,acme-acme-1,120.13%,80.89MiB / 15.32GiB,0.52%,135MB / 150MB,0B / 238MB,26
2570,279b3cf3c92b,acme-acme-1,82.12%,80.36MiB / 15.32GiB,0.51%,135MB / 150MB,0B / 238MB,18
2575,279b3cf3c92b,acme-acme-1,121.11%,80.9MiB / 15.32GiB,0.52%,135MB / 150MB,0B / 238MB,30
2580,279b3cf3c92b,acme-acme-1,120.47%,80.63MiB / 15.32GiB,0.51%,135MB / 150MB,0B / 238MB,21
2585,279b3cf3c92b,acme-acme-1,78.31%,80.73MiB / 15.32GiB,0.51%,135MB / 151MB,0B / 238MB,21
2590,279b3cf3c92b,acme-acme-1,91.40%,80.83MiB / 15.32GiB,0.52%,135MB / 151MB,0B / 238MB,25
2595,279b3cf3c92b,acme-acme-1,84.90%,80.36MiB / 15.32GiB,0.51%,136MB / 151MB,0B / 238MB,19
2600,279b3cf3c92b,acme-acme-1,116.91%,81.17MiB / 15.32GiB,0.52%,136MB / 151MB,0B / 238MB,29
2605,279b3cf3c92b,acme-acme-1,120.72%,81.06MiB / 15.32GiB,0.52%,136MB / 151MB,0B / 238MB,30
2610,279b3cf3c92b,acme-acme-1,119.78%,80.9MiB / 15.32GiB,0.52%,136MB / 152MB,0B / 238MB,23
2615,279b3cf3c92b,acme-acme-1,76.64%,80.61MiB / 15.32GiB,0.51%,136MB / 152MB,0B / 238MB,24
2620,279b3cf3c92b,acme-acme-1,90.21%,80.73MiB / 15.32GiB,0.51%,136MB / 152MB,0B / 238MB,24
2625,279b3cf3c92b,acme-acme-1,107.08%,80.84MiB / 15.32GiB,0.52%,137MB / 152MB,0B / 238MB,19
2630,279b3cf3c92b,acme-acme-1,80.21%,80.34MiB / 15.32GiB,0.51%,137MB / 153MB,0B / 238MB,18
2635,279b3cf3c92b,acme-acme-1,120.43%,81.19MiB / 15.32GiB,0.52%,137MB / 153MB,0B / 238MB,31
2640,279b3cf3c92b,acme-acme-1,63.10%,80.13MiB / 15.32GiB,0.51%,137MB / 153MB,0B / 238MB,18
2645,279b3cf3c92b,acme-acme-1,90.69%,80.5MiB / 15.32GiB,0.51%,137MB / 153MB,0B / 238MB,22
2650,279b3cf3c92b,acme-acme-1,120.47%,80.8MiB / 15.32GiB,0.52%,138MB / 153MB,0B / 238MB,27
2655,279b3cf3c92b,acme-acme-1,111.85%,80.82MiB / 15.32GiB,0.52%,138MB / 154MB,0B / 238MB,27
2660,279b3cf3c92b,acme-acme-1,98.22%,80.71MiB / 15.32GiB,0.51%,138MB / 154MB,0B / 238MB,22
2665,279b3cf3c92b,acme-acme-1,91.05%,80.48MiB / 15.32GiB,0.51%,138MB / 154MB,0B / 238MB,18
2670,279b3cf3c92b,acme-acme-1,82.25%,80.32MiB / 15.32GiB,0.51%,138MB / 154MB,0B / 238MB,18
2675,279b3cf3c92b,acme-acme-1,111.13%,80.7MiB / 15.32GiB,0.51%,138MB / 155MB,0B / 238MB,27
2680,279b3cf3c92b,acme-acme-1,100.53%,80.57MiB / 15.32GiB,0.51%,139MB / 155MB,0B / 238MB,23
2685,279b3cf3c92b,acme-acme-1,100.52%,80.39MiB / 15.32GiB,0.51%,139MB / 155MB,0B / 238MB,20
2690,279b3cf3c92b,acme-acme-1,75.96%,80.34MiB / 15.32GiB,0.51%,139MB / 155MB,0B / 238MB,21
2695,279b3cf3c92b,acme-acme-1,108.87%,80.57MiB / 15.32GiB,0.51%,139MB / 155MB,0B / 238MB,20
2700,279b3cf3c92b,acme-acme-1,120.91%,80.74MiB / 15.32GiB,0.51%,139MB / 156MB,0B / 238MB,27
2705,279b3cf3c92b,acme-acme-1,83.71%,80.62MiB / 15.32GiB,0.51%,139MB / 156MB,0B / 238MB,21
2710,279b3cf3c92b,acme-acme-1,109.03%,80.68MiB / 15.32GiB,0.51%,140MB / 156MB,0B / 238MB,29
2715,279b3cf3c92b,acme-acme-1,90.86%,80.6MiB / 15.32GiB,0.51%,140MB / 156MB,0B / 238MB,22
2720,279b3cf3c92b,acme-acme-1,103.14%,80.48MiB / 15.32GiB,0.51%,140MB / 157MB,0B / 238MB,21
2725,279b3cf3c92b,acme-acme-1,113.45%,80.73MiB / 15.32GiB,0.51%,140MB / 157MB,0B / 238MB,28
2730,279b3cf3c92b,acme-acme-1,72.59%,80.14MiB / 15.32GiB,0.51%,140MB / 157MB,0B / 238MB,19
2735,279b3cf3c92b,acme-acme-1,72.51%,80.36MiB / 15.32GiB,0.51%,141MB / 157MB,0B / 238MB,21
2740,279b3cf3c92b,acme-acme-1,88.86%,80.36MiB / 15.32GiB,0.51%,141MB / 157MB,0B / 238MB,20
2745,279b3cf3c92b,acme-acme-1,80.19%,80.35MiB / 15.32GiB,0.51%,141MB / 158MB,0B / 238MB,22
2750,279b3cf3c92b,acme-acme-1,60.86%,80.72MiB / 15.32GiB,0.51%,141MB / 158MB,0B / 238MB,21
2755,279b3cf3c92b,acme-acme-1,76.60%,80.39MiB / 15.32GiB,0.51%,141MB / 158MB,0B / 238MB,24
2760,279b3cf3c92b,acme-acme-1,73.87%,80.69MiB / 15.32GiB,0.51%,141MB / 158MB,0B / 238MB,28
2765,279b3cf3c92b,acme-acme-1,98.04%,80.16MiB / 15.32GiB,0.51%,142MB / 159MB,0B / 238MB,20
2770,279b3cf3c92b,acme-acme-1,83.69%,80.38MiB / 15.32GiB,0.51%,142MB / 159MB,0B / 238MB,18
2775,279b3cf3c92b,acme-acme-1,119.53%,80.48MiB / 15.32GiB,0.51%,142MB / 159MB,0B / 238MB,23
2780,279b3cf3c92b,acme-acme-1,116.79%,81.05MiB / 15.32GiB,0.52%,142MB / 159MB,0B / 238MB,28
2785,279b3cf3c92b,acme-acme-1,120.44%,80.41MiB / 15.32GiB,0.51%,142MB / 159MB,0B / 238MB,25
2790,279b3cf3c92b,acme-acme-1,76.39%,80.04MiB / 15.32GiB,0.51%,142MB / 160MB,0B / 238MB,18
2795,279b3cf3c92b,acme-acme-1,81.42%,80.23MiB / 15.32GiB,0.51%,143MB / 160MB,0B / 238MB,20
2800,279b3cf3c92b,acme-acme-1,114.60%,80.79MiB / 15.32GiB,0.52%,143MB / 160MB,0B / 238MB,29
2805,279b3cf3c92b,acme-acme-1,121.00%,80.53MiB / 15.32GiB,0.51%,143MB / 160MB,0B / 238MB,27
2810,279b3cf3c92b,acme-acme-1,72.38%,80.54MiB / 15.32GiB,0.51%,143MB / 160MB,0B / 238MB,22
2815,279b3cf3c92b,acme-acme-1,91.32%,80.19MiB / 15.32GiB,0.51%,143MB / 161MB,0B / 238MB,19
2820,279b3cf3c92b,acme-acme-1,120.54%,80.79MiB / 15.32GiB,0.52%,144MB / 161MB,0B / 238MB,26
2825,279b3cf3c92b,acme-acme-1,117.76%,80.88MiB / 15.32GiB,0.52%,144MB / 161MB,0B / 238MB,29
2830,279b3cf3c92b,acme-acme-1,53.25%,80.17MiB / 15.32GiB,0.51%,144MB / 161MB,0B / 238MB,18
2835,279b3cf3c92b,acme-acme-1,120.29%,80.74MiB / 15.32GiB,0.51%,144MB / 162MB,0B / 238MB,27
2840,279b3cf3c92b,acme-acme-1,121.19%,80.88MiB / 15.32GiB,0.52%,144MB / 162MB,0B / 238MB,27
2845,279b3cf3c92b,acme-acme-1,38.48%,80.18MiB / 15.32GiB,0.51%,144MB / 162MB,0B / 238MB,18
2850,279b3cf3c92b,acme-acme-1,120.46%,80.66MiB / 15.32GiB,0.51%,145MB / 162MB,0B / 238MB,30
2855,279b3cf3c92b,acme-acme-1,104.14%,80.81MiB / 15.32GiB,0.52%,145MB / 162MB,0B / 238MB,26
2860,279b3cf3c92b,acme-acme-1,115.65%,80.55MiB / 15.32GiB,0.51%,145MB / 163MB,0B / 238MB,28
2865,279b3cf3c92b,acme-acme-1,84.57%,80.13MiB / 15.32GiB,0.51%,145MB / 163MB,0B / 238MB,18
2870,279b3cf3c92b,acme-acme-1,120.35%,80.9MiB / 15.32GiB,0.52%,145MB / 163MB,0B / 238MB,29
2875,279b3cf3c92b,acme-acme-1,120.21%,80.67MiB / 15.32GiB,0.51%,146MB / 163MB,0B / 238MB,26
2880,279b3cf3c92b,acme-acme-1,120.46%,80.87MiB / 15.32GiB,0.52%,146MB / 164MB,0B / 238MB,27
2885,279b3cf3c92b,acme-acme-1,62.24%,80.34MiB / 15.32GiB,0.51%,146MB / 164MB,0B / 238MB,18
2890,279b3cf3c92b,acme-acme-1,120.34%,80.55MiB / 15.32GiB,0.51%,146MB / 164MB,0B / 238MB,25
2895,279b3cf3c92b,acme-acme-1,83.36%,80.3MiB / 15.32GiB,0.51%,146MB / 164MB,0B / 238MB,18
2900,279b3cf3c92b,acme-acme-1,120.71%,81.11MiB / 15.32GiB,0.52%,147MB / 165MB,0B / 238MB,30
2905,279b3cf3c92b,acme-acme-1,120.31%,80.7MiB / 15.32GiB,0.51%,147MB / 165MB,0B / 238MB,30
2910,279b3cf3c92b,acme-acme-1,109.12%,80.91MiB / 15.32GiB,0.52%,147MB / 165MB,0B / 238MB,27
2915,279b3cf3c92b,acme-acme-1,120.54%,80.67MiB / 15.32GiB,0.51%,147MB / 165MB,0B / 238MB,25
2920,279b3cf3c92b,acme-acme-1,120.32%,80.74MiB / 15.32GiB,0.51%,147MB / 165MB,0B / 238MB,30
2925,279b3cf3c92b,acme-acme-1,120.39%,80.44MiB / 15.32GiB,0.51%,147MB / 166MB,0B / 238MB,25
2930,279b3cf3c92b,acme-acme-1,120.22%,80.64MiB / 15.32GiB,0.51%,148MB / 166MB,0B / 238MB,26
2935,279b3cf3c92b,acme-acme-1,120.74%,80.75MiB / 15.32GiB,0.51%,148MB / 166MB,0B / 238MB,30
2940,279b3cf3c92b,acme-acme-1,74.22%,80.52MiB / 15.32GiB,0.51%,148MB / 166MB,0B / 238MB,23
2945,279b3cf3c92b,acme-acme-1,120.67%,80.59MiB / 15.32GiB,0.51%,148MB / 167MB,0B / 238MB,25
2950,279b3cf3c92b,acme-acme-1,120.60%,80.63MiB / 15.32GiB,0.51%,148MB / 167MB,0B / 238MB,27
2955,279b3cf3c92b,acme-acme-1,120.67%,80.59MiB / 15.32GiB,0.51%,149MB / 167MB,0B / 238MB,28
2960,279b3cf3c92b,acme-acme-1,120.57%,80.67MiB / 15.32GiB,0.51%,149MB / 167MB,0B / 238MB,28
2965,279b3cf3c92b,acme-acme-1,110.89%,80.66MiB / 15.32GiB,0.51%,149MB / 168MB,0B / 238MB,26
2970,279b3cf3c92b,acme-acme-1,120.42%,80.55MiB / 15.32GiB,0.51%,149MB / 168MB,0B / 238MB,27
2975,279b3cf3c92b,acme-acme-1,120.89%,80.75MiB / 15.32GiB,0.51%,149MB / 168MB,0B / 238MB,26
2980,279b3cf3c92b,acme-acme-1,120.53%,81MiB / 15.32GiB,0.52%,150MB / 168MB,0B / 238MB,27
2985,279b3cf3c92b,acme-acme-1,116.59%,80.21MiB / 15.32GiB,0.51%,150MB / 169MB,0B / 238MB,22
2990,279b3cf3c92b,acme-acme-1,120.98%,80.46MiB / 15.32GiB,0.51%,150MB / 169MB,0B / 238MB,24
2995,279b3cf3c92b,acme-acme-1,120.59%,80.85MiB / 15.32GiB,0.52%,150MB / 169MB,0B / 238MB,29
3000,279b3cf3c92b,acme-acme-1,118.91%,80.9MiB / 15.32GiB,0.52%,150MB / 169MB,0B / 238MB,27
3005,279b3cf3c92b,acme-acme-1,120.65%,80.88MiB / 15.32GiB,0.52%,151MB / 169MB,0B / 238MB,30
3010,279b3cf3c92b,acme-acme-1,120.55%,80.55MiB / 15.32GiB,0.51%,151MB / 170MB,0B / 238MB,27
3015,279b3cf3c92b,acme-acme-1,116.86%,80.67MiB / 15.32GiB,0.51%,151MB / 170MB,0B / 238MB,28
3020,279b3cf3c92b,acme-acme-1,120.96%,80.72MiB / 15.32GiB,0.51%,151MB / 170MB,0B / 238MB,28
3025,279b3cf3c92b,acme-acme-1,120.51%,80.54MiB / 15.32GiB,0.51%,151MB / 170MB,0B / 238MB,27
3030,279b3cf3c92b,acme-acme-1,120.14%,80.86MiB / 15.32GiB,0.52%,151MB / 171MB,0B / 238MB,30
3035,279b3cf3c92b,acme-acme-1,120.33%,80.7MiB / 15.32GiB,0.51%,152MB / 171MB,0B / 238MB,31
3040,279b3cf3c92b,acme-acme-1,121.08%,80.87MiB / 15.32GiB,0.52%,152MB / 171MB,0B / 238MB,30
3045,279b3cf3c92b,acme-acme-1,120.55%,80.78MiB / 15.32GiB,0.51%,152MB / 171MB,0B / 238MB,26
3050,279b3cf3c92b,acme-acme-1,120.98%,80.64MiB / 15.32GiB,0.51%,152MB / 172MB,0B / 238MB,28
3055,279b3cf3c92b,acme-acme-1,120.70%,80.57MiB / 15.32GiB,0.51%,152MB / 172MB,0B / 238MB,28
3060,279b3cf3c92b,acme-acme-1,121.10%,80.7MiB / 15.32GiB,0.51%,153MB / 172MB,0B / 238MB,26
3065,279b3cf3c92b,acme-acme-1,120.42%,80.82MiB / 15.32GiB,0.52%,153MB / 172MB,0B / 238MB,30
3070,279b3cf3c92b,acme-acme-1,120.70%,80.6MiB / 15.32GiB,0.51%,153MB / 172MB,0B / 238MB,27
3075,279b3cf3c92b,acme-acme-1,120.75%,80.85MiB / 15.32GiB,0.52%,153MB / 173MB,0B / 238MB,29
3080,279b3cf3c92b,acme-acme-1,120.25%,80.86MiB / 15.32GiB,0.52%,153MB / 173MB,0B / 238MB,25
3085,279b3cf3c92b,acme-acme-1,120.74%,81.08MiB / 15.32GiB,0.52%,154MB / 173MB,0B / 238MB,31
3090,279b3cf3c92b,acme-acme-1,120.13%,81.02MiB / 15.32GiB,0.52%,154MB / 173MB,0B / 238MB,35
3095,279b3cf3c92b,acme-acme-1,121.17%,80.83MiB / 15.32GiB,0.52%,154MB / 174MB,0B / 238MB,30
3100,279b3cf3c92b,acme-acme-1,120.51%,80.74MiB / 15.32GiB,0.51%,154MB / 174MB,0B / 238MB,29
3105,279b3cf3c92b,acme-acme-1,120.66%,80.82MiB / 15.32GiB,0.52%,154MB / 174MB,0B / 238MB,28
3110,279b3cf3c92b,acme-acme-1,120.96%,80.84MiB / 15.32GiB,0.52%,155MB / 174MB,0B / 238MB,25
3115,279b3cf3c92b,acme-acme-1,120.71%,80.67MiB / 15.32GiB,0.51%,155MB / 175MB,0B / 238MB,28
3120,279b3cf3c92b,acme-acme-1,120.25%,81.15MiB / 15.32GiB,0.52%,155MB / 175MB,0B / 238MB,28
3125,279b3cf3c92b,acme-acme-1,120.47%,80.72MiB / 15.32GiB,0.51%,155MB / 175MB,0B / 238MB,28
3130,279b3cf3c92b,acme-acme-1,120.54%,80.58MiB / 15.32GiB,0.51%,155MB / 175MB,0B / 238MB,24
3135,279b3cf3c92b,acme-acme-1,120.87%,80.66MiB / 15.32GiB,0.51%,156MB / 176MB,0B / 238MB,25
3140,279b3cf3c92b,acme-acme-1,120.90%,80.48MiB / 15.32GiB,0.51%,156MB / 176MB,0B / 238MB,26
3145,279b3cf3c92b,acme-acme-1,120.40%,80.95MiB / 15.32GiB,0.52%,156MB / 176MB,0B / 238MB,30
3150,279b3cf3c92b,acme-acme-1,120.58%,80.97MiB / 15.32GiB,0.52%,156MB / 176MB,0B / 238MB,32
3155,279b3cf3c92b,acme-acme-1,120.13%,80.62MiB / 15.32GiB,0.51%,156MB / 176MB,0B / 238MB,28
3160,279b3cf3c92b,acme-acme-1,120.86%,80.77MiB / 15.32GiB,0.51%,156MB / 177MB,0B / 238MB,29
3165,279b3cf3c92b,acme-acme-1,120.58%,80.86MiB / 15.32GiB,0.52%,157MB / 177MB,0B / 238MB,31
3170,279b3cf3c92b,acme-acme-1,120.32%,80.7MiB / 15.32GiB,0.51%,157MB / 177MB,0B / 238MB,26
3175,279b3cf3c92b,acme-acme-1,120.49%,80.99MiB / 15.32GiB,0.52%,157MB / 177MB,0B / 238MB,28
3180,279b3cf3c92b,acme-acme-1,120.83%,81.03MiB / 15.32GiB,0.52%,157MB / 178MB,0B / 238MB,28
3185,279b3cf3c92b,acme-acme-1,118.06%,80.71MiB / 15.32GiB,0.51%,157MB / 178MB,0B / 238MB,26
3190,279b3cf3c92b,acme-acme-1,120.27%,80.77MiB / 15.32GiB,0.51%,158MB / 178MB,0B / 238MB,30
3195,279b3cf3c92b,acme-acme-1,120.99%,81.15MiB / 15.32GiB,0.52%,158MB / 178MB,0B / 238MB,28
3200,279b3cf3c92b,acme-acme-1,116.86%,80.71MiB / 15.32GiB,0.51%,158MB / 179MB,0B / 238MB,29
3205,279b3cf3c92b,acme-acme-1,120.35%,80.54MiB / 15.32GiB,0.51%,158MB / 179MB,0B / 238MB,22
3210,279b3cf3c92b,acme-acme-1,120.88%,80.71MiB / 15.32GiB,0.51%,158MB / 179MB,0B / 238MB,28
3215,279b3cf3c92b,acme-acme-1,120.41%,80.73MiB / 15.32GiB,0.51%,159MB / 179MB,0B / 238MB,25
3220,279b3cf3c92b,acme-acme-1,120.45%,80.67MiB / 15.32GiB,0.51%,159MB / 180MB,0B / 238MB,27
3225,279b3cf3c92b,acme-acme-1,120.48%,80.5MiB / 15.32GiB,0.51%,159MB / 180MB,0B / 238MB,27
3230,279b3cf3c92b,acme-acme-1,120.73%,80.79MiB / 15.32GiB,0.51%,159MB / 180MB,0B / 238MB,28
3235,279b3cf3c92b,acme-acme-1,120.02%,80.78MiB / 15.32GiB,0.51%,159MB / 180MB,0B / 238MB,29
3240,279b3cf3c92b,acme-acme-1,120.08%,80.5MiB / 15.32GiB,0.51%,160MB / 180MB,0B / 238MB,26
3245,279b3cf3c92b,acme-acme-1,121.01%,80.82MiB / 15.32GiB,0.52%,160MB / 181MB,0B / 238MB,30
3250,279b3cf3c92b,acme-acme-1,120.31%,80.67MiB / 15.32GiB,0.51%,160MB / 181MB,0B / 238MB,27
3255,279b3cf3c92b,acme-acme-1,119.84%,80.98MiB / 15.32GiB,0.52%,160MB / 181MB,0B / 238MB,29
3260,279b3cf3c92b,acme-acme-1,120.20%,80.56MiB / 15.32GiB,0.51%,160MB / 181MB,0B / 238MB,27
3265,279b3cf3c92b,acme-acme-1,120.49%,80.84MiB / 15.32GiB,0.52%,161MB / 182MB,0B / 238MB,29
3270,279b3cf3c92b,acme-acme-1,121.21%,80.59MiB / 15.32GiB,0.51%,161MB / 182MB,0B / 238MB,29
3275,279b3cf3c92b,acme-acme-1,121.15%,80.62MiB / 15.32GiB,0.51%,161MB / 182MB,0B / 238MB,26
3280,279b3cf3c92b,acme-acme-1,120.22%,80.83MiB / 15.32GiB,0.52%,161MB / 182MB,0B / 238MB,29
3285,279b3cf3c92b,acme-acme-1,120.85%,81.02MiB / 15.32GiB,0.52%,161MB / 183MB,0B / 238MB,29
3290,279b3cf3c92b,acme-acme-1,120.04%,80.75MiB / 15.32GiB,0.51%,161MB / 183MB,0B / 238MB,25
3295,279b3cf3c92b,acme-acme-1,120.01%,80.52MiB / 15.32GiB,0.51%,162MB / 183MB,0B / 238MB,28
3300,279b3cf3c92b,acme-acme-1,120.60%,80.88MiB / 15.32GiB,0.52%,162MB / 183MB,0B / 238MB,27
3305,279b3cf3c92b,acme-acme-1,121.16%,80.69MiB / 15.32GiB,0.51%,162MB / 184MB,0B / 238MB,27
3310,279b3cf3c92b,acme-acme-1,120.42%,80.54MiB / 15.32GiB,0.51%,162MB / 184MB,0B / 238MB,26
3315,279b3cf3c92b,acme-acme-1,121.76%,81.03MiB / 15.32GiB,0.52%,162MB / 184MB,0B / 238MB,32
3320,279b3cf3c92b,acme-acme-1,119.82%,80.74MiB / 15.32GiB,0.51%,163MB / 184MB,0B / 238MB,26
3325,279b3cf3c92b,acme-acme-1,120.71%,80.67MiB / 15.32GiB,0.51%,163MB / 184MB,0B / 238MB,29
3330,279b3cf3c92b,acme-acme-1,120.73%,80.43MiB / 15.32GiB,0.51%,163MB / 185MB,0B / 238MB,25
3335,279b3cf3c92b,acme-acme-1,120.95%,80.71MiB / 15.32GiB,0.51%,163MB / 185MB,0B / 238MB,29
3340,279b3cf3c92b,acme-acme-1,121.02%,80.76MiB / 15.32GiB,0.51%,163MB / 185MB,0B / 238MB,31
3345,279b3cf3c92b,acme-acme-1,120.31%,80.41MiB / 15.32GiB,0.51%,164MB / 185MB,0B / 238MB,26
3350,279b3cf3c92b,acme-acme-1,120.87%,80.9MiB / 15.32GiB,0.52%,164MB / 186MB,0B / 238MB,31
3355,279b3cf3c92b,acme-acme-1,120.68%,80.66MiB / 15.32GiB,0.51%,164MB / 186MB,0B / 238MB,25
3360,279b3cf3c92b,acme-acme-1,120.26%,80.77MiB / 15.32GiB,0.51%,164MB / 186MB,0B / 238MB,27
3365,279b3cf3c92b,acme-acme-1,120.77%,80.73MiB / 15.32GiB,0.51%,164MB / 186MB,0B / 238MB,25
3370,279b3cf3c92b,acme-acme-1,120.94%,80.78MiB / 15.32GiB,0.51%,165MB / 187MB,0B / 238MB,28
3375,279b3cf3c92b,acme-acme-1,120.70%,80.67MiB / 15.32GiB,0.51%,165MB / 187MB,0B / 238MB,28
3380,279b3cf3c92b,acme-acme-1,121.06%,80.86MiB / 15.32GiB,0.52%,165MB / 187MB,0B / 238MB,29
3385,279b3cf3c92b,acme-acme-1,117.29%,80.84MiB / 15.32GiB,0.52%,165MB / 187MB,0B / 238MB,29
3390,279b3cf3c92b,acme-acme-1,120.29%,80.73MiB / 15.32GiB,0.51%,165MB / 188MB,0B / 238MB,29
3395,279b3cf3c92b,acme-acme-1,120.58%,80.88MiB / 15.32GiB,0.52%,165MB / 188MB,0B / 238MB,29
3400,279b3cf3c92b,acme-acme-1,117.24%,80.91MiB / 15.32GiB,0.52%,166MB / 188MB,0B / 238MB,33
3405,279b3cf3c92b,acme-acme-1,120.52%,80.71MiB / 15.32GiB,0.51%,166MB / 188MB,0B / 238MB,28
3410,279b3cf3c92b,acme-acme-1,120.24%,80.63MiB / 15.32GiB,0.51%,166MB / 189MB,0B / 238MB,24
3415,279b3cf3c92b,acme-acme-1,120.37%,80.54MiB / 15.32GiB,0.51%,166MB / 189MB,0B / 238MB,27
3420,279b3cf3c92b,acme-acme-1,120.47%,80.63MiB / 15.32GiB,0.51%,166MB / 189MB,0B / 238MB,27
3425,279b3cf3c92b,acme-acme-1,120.47%,80.72MiB / 15.32GiB,0.51%,167MB / 189MB,0B / 238MB,25
3430,279b3cf3c92b,acme-acme-1,120.69%,80.57MiB / 15.32GiB,0.51%,167MB / 189MB,0B / 238MB,26
3435,279b3cf3c92b,acme-acme-1,121.23%,80.91MiB / 15.32GiB,0.52%,167MB / 190MB,0B / 238MB,30
3440,279b3cf3c92b,acme-acme-1,120.69%,80.88MiB / 15.32GiB,0.52%,167MB / 190MB,0B / 238MB,28
3445,279b3cf3c92b,acme-acme-1,120.97%,80.74MiB / 15.32GiB,0.51%,167MB / 190MB,0B / 238MB,28
3450,279b3cf3c92b,acme-acme-1,120.48%,80.96MiB / 15.32GiB,0.52%,168MB / 190MB,0B / 238MB,34
3455,279b3cf3c92b,acme-acme-1,120.51%,80.73MiB / 15.32GiB,0.51%,168MB / 191MB,0B / 238MB,30
3460,279b3cf3c92b,acme-acme-1,120.71%,80.73MiB / 15.32GiB,0.51%,168MB / 191MB,0B / 238MB,29
3465,279b3cf3c92b,acme-acme-1,120.47%,80.72MiB / 15.32GiB,0.51%,168MB / 191MB,0B / 238MB,27
3470,279b3cf3c92b,acme-acme-1,120.55%,80.76MiB / 15.32GiB,0.51%,168MB / 191MB,0B / 238MB,28
3475,279b3cf3c92b,acme-acme-1,121.01%,80.64MiB / 15.32GiB,0.51%,169MB / 192MB,0B / 238MB,28
3480,279b3cf3c92b,acme-acme-1,120.10%,80.61MiB / 15.32GiB,0.51%,169MB / 192MB,0B / 238MB,23
3485,279b3cf3c92b,acme-acme-1,120.60%,80.87MiB / 15.32GiB,0.52%,169MB / 192MB,0B / 238MB,31
3490,279b3cf3c92b,acme-acme-1,120.98%,80.81MiB / 15.32GiB,0.52%,169MB / 192MB,0B / 238MB,32
3495,279b3cf3c92b,acme-acme-1,120.80%,80.62MiB / 15.32GiB,0.51%,169MB / 192MB,0B / 238MB,25
3500,279b3cf3c92b,acme-acme-1,120.48%,80.59MiB / 15.32GiB,0.51%,169MB / 193MB,0B / 238MB,29
3505,279b3cf3c92b,acme-acme-1,120.60%,80.7MiB / 15.32GiB,0.51%,170MB / 193MB,0B / 238MB,29
3510,279b3cf3c92b,acme-acme-1,120.47%,80.76MiB / 15.32GiB,0.51%,170MB / 193MB,0B / 238MB,29
3515,279b3cf3c92b,acme-acme-1,120.34%,80.59MiB / 15.32GiB,0.51%,170MB / 193MB,0B / 238MB,26
3520,279b3cf3c92b,acme-acme-1,120.55%,80.68MiB / 15.32GiB,0.51%,170MB / 194MB,0B / 238MB,24
3525,279b3cf3c92b,acme-acme-1,120.60%,80.57MiB / 15.32GiB,0.51%,170MB / 194MB,0B / 238MB,27
3530,279b3cf3c92b,acme-acme-1,121.20%,80.49MiB / 15.32GiB,0.51%,171MB / 194MB,0B / 238MB,26
